ï»¿OBJECTID,OBJECTID_12_13,DEPCODE,COUNTY,COUNTYNAME,County_1,State,PUIsTotal,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRange,PUIAgeMedian,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRes,PUIFLResOut,PUIContNo,PUIContUnkn,PUIAgeAvrg,PUITravelNo,PUITravelYes,TPositive,TNegative,TInconc,TPending,T_Total_Res,T_LabPrivate_Res,T_LabDOH_Res,T_LabPrivate_NonRes,T_LabDOH_NonRes,C_Female,C_Male,C_SexUnkn,C_AllResTypes,C_Age_0_4,C_Age_5_14,C_Age_15_24,C_Age_25_34,C_Age_35_44,C_Age_45_54,C_Age_55_64,C_Age_65_74,C_Age_75_84,C_Age_85plus,C_Age_Unkn,C_AgeRange,C_AgeMedian,C_RaceWhite,C_RaceBlack,C_RaceOther,C_RaceUnknown,C_HispanicYES,C_HispanicNO,C_HispanicUnk,C_EDYes_Res,C_EDYes_NonRes,C_HospYes_Res,C_HospYes_NonRes,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFLRes,T_total,T_negative,T_positive,Deaths,EverMon,MonNow,MedianAge,SHAPE_Length,SHAPE_Area
57,57,58,115,SARASOTA,Sarasota,FL,15824,182,264,1175,1690,1605,2033,2765,2979,2077,1011,43,0 to 119,58,39,8790,6850,145,15567,257,0,649,190,912,13861,15811,3334,12476,1,13,15554,3225,69,34,6,39,1702,1550,32,92,562,609,480,471,411,298,217,160,2,0 to 104,42,1462,180,228,1424,328,1322,1644,301,17,272,11,2,100,3334,1572,1720,3294,40,0,45880,214,49449,46094,3334,100,838,732,,2.51442395330883,0.137455100826111
58,58,14,027,DESOTO,Desoto,FL,3076,84,161,297,450,459,530,548,309,162,72,4,0 to 102,46,1,1271,1678,126,3066,10,0,116,48,832,2168,3069,951,2118,0,7,3059,823,128,0,0,1,406,541,31,87,130,195,172,142,114,57,13,10,0,0 to 97,36,623,92,35,201,518,217,216,137,0,80,0,0,11,951,541,406,951,0,0,5487,10,6459,5497,951,11,1022,887,,1.62412905104683,0.150723124168937
59,59,18,035,FLAGLER,Flagler,FL,4290,61,53,255,436,499,615,826,819,501,219,6,0 to 119,57,2,2494,1737,57,4251,39,0,179,37,340,3831,4287,529,3758,0,3,4248,446,74,9,0,2,285,228,10,15,68,80,57,85,91,80,32,11,0,0 to 94,49,307,69,95,49,67,375,78,75,4,44,2,1,5,529,233,289,520,9,0,9940,30,10514,9970,529,5,545,510,,2.09459077711604,0.120416345978497
60,60,26,051,HENDRY,Hendry,FL,3123,110,151,436,579,503,455,390,230,152,110,7,0 to 104,40,1,1537,1570,15,3121,2,0,286,32,1079,1913,3122,1268,1854,0,1,3120,1222,45,0,0,1,537,724,35,63,205,280,235,200,121,67,38,23,0,0 to 101,37,1009,128,41,89,876,319,72,201,0,110,0,0,30,1267,724,537,1267,0,0,5105,2,6385,5107,1267,30,1733,1306,,2.751957998189,0.279063453322294
61,61,31,061,INDIAN RIVER,Indian River,FL,6868,105,158,608,719,692,844,1058,1168,848,652,16,0 to 119,58,15,4130,2698,25,6796,72,0,284,77,1188,5411,6840,1338,5502,0,28,6770,1310,15,10,2,12,688,623,29,79,254,234,185,177,130,108,83,57,1,0 to 99,38,553,99,121,552,263,448,614,174,6,94,3,0,22,1337,631,692,1325,12,0,18081,58,19488,18139,1337,22,1703,1218,,2.23772404689823,0.120741478735337
62,62,6,011,BROWARD,Broward,FL,122421,2544,3465,10582,19301,19231,20827,21228,14011,7319,3699,214,0 to 119,48,97,65882,55011,1431,120775,1646,0,4809,2336,17411,98624,122370,32816,89534,20,51,120707,30596,1831,359,28,95,16488,15781,629,1393,4787,6753,5786,5292,4328,2160,1122,545,19,0 to 119,39,12379,8773,2219,9056,10538,13142,8747,4889,79,2572,62,23,464,32814,16031,16625,32427,387,0,249448,1231,283743,250679,32814,464,14808,14439,,2.7919763283364,0.283663156516755
63,63,17,033,ESCAMBIA,Escambia,FL,21144,492,553,2210,3064,2541,2803,3673,3012,1743,997,56,0 to 119,51,37,12532,8530,45,18011,3133,0,542,183,1270,19258,21127,4484,16641,2,17,17992,3835,78,570,0,37,2116,1759,48,120,939,926,628,529,530,332,267,164,0,0 to 105,36,1654,1015,134,1110,126,2464,1323,388,2,204,1,3,54,4483,1996,2449,3913,570,0,39998,2517,47015,42515,4483,54,1036,956,,4.36918308615684,0.166409867656292
64,64,47,093,OKEECHOBEE,Okeechobee,FL,2089,44,89,305,285,251,255,311,204,189,144,12,0 to 119,47,0,1188,879,22,2078,11,0,152,2,423,1605,2088,581,1507,0,1,2077,530,48,3,0,0,285,291,18,48,112,105,98,68,78,23,19,11,1,0 to 94,35,362,60,69,87,260,218,100,68,0,52,2,0,2,581,292,287,578,3,0,4079,8,4675,4087,581,2,661,580,,2.58761125674549,0.21054521223227
65,65,19,037,FRANKLIN,Franklin,FL,554,9,8,32,43,43,65,129,131,76,18,0,0 to 95,61,0,320,232,2,550,4,0,10,0,64,488,553,45,508,0,1,549,41,3,1,0,0,27,17,0,1,4,7,3,6,11,6,5,2,0,9 to 85,56,32,10,0,2,1,40,3,7,0,3,0,0,0,45,17,28,44,1,0,1675,3,1724,1678,45,0,92,91,,4.43935170547995,0.135013808620425
66,66,1,001,ALACHUA,Alachua,FL,17036,230,254,2253,3234,2424,2386,2684,1971,941,592,67,0 to 119,45,3,9744,7146,143,16744,292,0,365,61,492,16064,17036,2258,14772,6,0,16738,2138,77,32,11,3,1135,1075,19,53,746,538,244,247,191,141,49,28,2,0 to 103,29,751,502,307,655,327,1172,716,193,7,104,5,0,12,2258,1100,1153,2215,43,0,49865,247,52384,50112,2258,12,178,156,,2.62533239231304,0.233996913333188
67,67,55,109,ST. JOHNS,St. Johns,FL,11966,185,309,1225,1352,1736,1985,2050,1762,929,415,18,0 to 119,50,85,6482,5258,141,11922,44,0,475,208,1291,10396,11889,2019,9859,11,77,11835,1812,182,21,4,20,985,972,25,52,503,314,277,329,282,140,71,25,1,0 to 98,39,1132,98,89,675,119,1113,762,172,4,102,5,0,12,2019,984,998,1994,25,0,26335,17,28400,26352,2019,12,1704,1664,,3.24633645681211,0.154879969128212
68,999,999,999,Unknown,Unknown,FL,1571,4,9,109,202,213,227,193,141,212,258,3,0 to 119,56,14,1017,534,6,197,1374,0,4,0,21,1529,1571,328,1242,1,0,196,73,0,252,3,9,24,40,4,8,54,82,60,64,30,11,8,6,1,0 to 82,32,24,9,0,40,30,2,41,0,3,0,2,1,0,328,171,144,73,255,0,2300,1085,3730,3385,328,0,41,39,,0.736908814303344,0.0426371109693887
